代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅(%)
510050.SH,华夏上证50ETF,2018/8/29,2.4309,2.4376,2.4233,2.4271,-0.2734
510050.SH,华夏上证50ETF,2018/8/30,2.4299,2.4433,2.4033,2.4081,-0.7834
510050.SH,华夏上证50ETF,2018/8/31,2.3862,2.4147,2.3796,2.3967,-0.4737
510050.SH,华夏上证50ETF,2018/9/3,2.3843,2.3957,2.3691,2.3881,-0.357
510050.SH,华夏上证50ETF,2018/9/4,2.39,2.4319,2.3758,2.4242,1.5127
510050.SH,华夏上证50ETF,2018/9/5,2.4119,2.4176,2.3625,2.3644,-2.4706
510050.SH,华夏上证50ETF,2018/9/6,2.3615,2.3786,2.3368,2.3444,-0.8444
510050.SH,华夏上证50ETF,2018/9/7,2.352,2.3862,2.3444,2.3682,1.0138
510050.SH,华夏上证50ETF,2018/9/10,2.3625,2.372,2.3425,2.3444,-1.0036
510050.SH,华夏上证50ETF,2018/9/11,2.3425,2.3539,2.3197,2.3282,-0.6894
510050.SH,华夏上证50ETF,2018/9/12,2.3235,2.3301,2.3064,2.3121,-0.6942
510050.SH,华夏上证50ETF,2018/9/13,2.3406,2.3491,2.314,2.3444,1.398
510050.SH,华夏上证50ETF,2018/9/14,2.3472,2.3634,2.3387,2.3529,0.365
510050.SH,华夏上证50ETF,2018/9/17,2.3387,2.3472,2.3282,2.3311,-0.9293
510050.SH,华夏上证50ETF,2018/9/18,2.3235,2.391,2.3206,2.3891,2.4878
510050.SH,华夏上证50ETF,2018/9/19,2.3834,2.4309,2.3786,2.4128,0.9948
510050.SH,华夏上证50ETF,2018/9/20,2.4157,2.429,2.41,2.4157,0.1182
510050.SH,华夏上证50ETF,2018/9/21,2.4204,2.507,2.4147,2.5022,3.5813
510050.SH,华夏上证50ETF,2018/9/25,2.4727,2.4832,2.4623,2.4718,-1.2158
510050.SH,华夏上证50ETF,2018/9/26,2.4794,2.5336,2.4784,2.5079,1.4615
510050.SH,华夏上证50ETF,2018/9/27,2.5003,2.5089,2.487,2.4984,-0.3791
510050.SH,华夏上证50ETF,2018/9/28,2.5041,2.5421,2.5041,2.5279,1.1796
510050.SH,华夏上证50ETF,2018/10/8,2.4718,2.4813,2.4052,2.4081,-4.7386
510050.SH,华夏上证50ETF,2018/10/9,2.4109,2.4328,2.4024,2.4195,0.4737
510050.SH,华夏上证50ETF,2018/10/10,2.4223,2.4423,2.3976,2.4195,0
510050.SH,华夏上证50ETF,2018/10/11,2.3434,2.3739,2.2959,2.3187,-4.165
510050.SH,华夏上证50ETF,2018/10/12,2.3254,2.3815,2.3216,2.371,2.255
510050.SH,华夏上证50ETF,2018/10/15,2.3748,2.3758,2.3377,2.3415,-1.243
510050.SH,华夏上证50ETF,2018/10/16,2.3444,2.3862,2.332,2.3453,0.1624
510050.SH,华夏上证50ETF,2018/10/17,2.3758,2.3824,2.3111,2.3548,0.4054
510050.SH,华夏上证50ETF,2018/10/18,2.3387,2.3425,2.2978,2.2997,-2.3415
510050.SH,华夏上证50ETF,2018/10/19,2.2797,2.3767,2.2759,2.3682,2.9764
510050.SH,华夏上证50ETF,2018/10/22,2.4052,2.4917,2.3872,2.4708,4.3356
510050.SH,华夏上证50ETF,2018/10/23,2.4642,2.4708,2.3748,2.3872,-3.3859
510050.SH,华夏上证50ETF,2018/10/24,2.3824,2.4518,2.3824,2.4005,0.5575
510050.SH,华夏上证50ETF,2018/10/25,2.3482,2.4119,2.3396,2.4062,0.2376
510050.SH,华夏上证50ETF,2018/10/26,2.4119,2.4242,2.3691,2.3919,-0.5927
510050.SH,华夏上证50ETF,2018/10/29,2.3862,2.4005,2.3016,2.3111,-3.3784
510050.SH,华夏上证50ETF,2018/10/30,2.3045,2.3729,2.3026,2.3415,1.3163
510050.SH,华夏上证50ETF,2018/10/31,2.3501,2.3843,2.3368,2.3729,1.3398
510050.SH,华夏上证50ETF,2018/11/1,2.3957,2.4223,2.3786,2.3834,0.4407
510050.SH,华夏上证50ETF,2018/11/2,2.4433,2.468,2.4109,2.4661,3.4703
510050.SH,华夏上证50ETF,2018/11/5,2.4461,2.4461,2.4138,2.4319,-1.3878
510050.SH,华夏上证50ETF,2018/11/6,2.4271,2.4319,2.4024,2.4204,-0.4691
510050.SH,华夏上证50ETF,2018/11/7,2.4242,2.4442,2.3995,2.4033,-0.707
510050.SH,华夏上证50ETF,2018/11/8,2.4252,2.4347,2.4052,2.4119,0.356
510050.SH,华夏上证50ETF,2018/11/9,2.3957,2.3957,2.3577,2.3577,-2.2467
510050.SH,华夏上证50ETF,2018/11/12,2.3548,2.372,2.3453,2.3672,0.4032
510050.SH,华夏上证50ETF,2018/11/13,2.3396,2.3995,2.3368,2.3853,0.7631
510050.SH,华夏上证50ETF,2018/11/14,2.3834,2.3843,2.3491,2.3529,-1.3551
510050.SH,华夏上证50ETF,2018/11/15,2.3529,2.3824,2.352,2.3815,1.2121
510050.SH,华夏上证50ETF,2018/11/16,2.3824,2.4052,2.3663,2.3834,0.0798
510050.SH,华夏上证50ETF,2018/11/19,2.3872,2.4147,2.3872,2.4147,1.3163
510050.SH,华夏上证50ETF,2018/11/20,2.3986,2.4071,2.3682,2.3748,-1.6535
510050.SH,华夏上证50ETF,2018/11/21,2.3577,2.3796,2.3539,2.3739,-0.04
510050.SH,华夏上证50ETF,2018/11/22,2.3777,2.3805,2.3482,2.3605,-0.5607
510050.SH,华夏上证50ETF,2018/11/23,2.3596,2.3663,2.3178,2.3216,-1.6512
510050.SH,华夏上证50ETF,2018/11/26,2.332,2.3482,2.3168,2.3292,0.3276
510050.SH,华夏上证50ETF,2018/11/27,2.332,2.3406,2.3121,2.3187,-0.449
510050.SH,华夏上证50ETF,2018/11/28,2.3197,2.3501,2.3187,2.3444,1.107
510050.SH,华夏上证50ETF,2018/11/29,2.3567,2.3634,2.3301,2.332,-0.5272
510050.SH,华夏上证50ETF,2018/11/30,2.3292,2.3567,2.3273,2.352,0.8561
510050.SH,华夏上证50ETF,2018/12/3,2.415,2.4189,2.3889,2.4073,2.3505
510050.SH,华夏上证50ETF,2018/12/4,2.4073,2.4209,2.4005,2.415,0.3223
510050.SH,华夏上证50ETF,2018/12/5,2.3918,2.4141,2.3898,2.4044,-0.4418
510050.SH,华夏上证50ETF,2018/12/6,2.3811,2.3859,2.3578,2.3598,-1.8556
510050.SH,华夏上证50ETF,2018/12/7,2.3665,2.3695,2.352,2.352,-0.3288
510050.SH,华夏上证50ETF,2018/12/10,2.3394,2.351,2.3258,2.3355,-0.701
510050.SH,华夏上证50ETF,2018/12/11,2.3355,2.3442,2.3316,2.3404,0.2076
510050.SH,华夏上证50ETF,2018/12/12,2.3549,2.3578,2.3394,2.3462,0.2487
510050.SH,华夏上证50ETF,2018/12/13,2.3481,2.3898,2.3481,2.3792,1.4055
510050.SH,华夏上证50ETF,2018/12/14,2.3714,2.3714,2.3491,2.3501,-1.223
510050.SH,华夏上证50ETF,2018/12/17,2.3452,2.3549,2.3345,2.3471,-0.1238
510050.SH,华夏上证50ETF,2018/12/18,2.3355,2.3501,2.3142,2.319,-1.1983
510050.SH,华夏上证50ETF,2018/12/19,2.3219,2.3258,2.288,2.2938,-1.0874
510050.SH,华夏上证50ETF,2018/12/20,2.289,2.2977,2.2424,2.2608,-1.4376
510050.SH,华夏上证50ETF,2018/12/21,2.2521,2.255,2.2143,2.2327,-1.2441
510050.SH,华夏上证50ETF,2018/12/24,2.2201,2.2405,2.2123,2.2346,0.0869
510050.SH,华夏上证50ETF,2018/12/25,2.2143,2.2366,2.1832,2.223,-0.5208
510050.SH,华夏上证50ETF,2018/12/26,2.2201,2.2278,2.2026,2.2065,-0.7417
510050.SH,华夏上证50ETF,2018/12/27,2.2346,2.2395,2.1997,2.2065,0
510050.SH,华夏上证50ETF,2018/12/28,2.2084,2.2337,2.2055,2.2172,0.4835
510050.SH,华夏上证50ETF,2019/1/2,2.222,2.2249,2.1784,2.1871,-1.3561
510050.SH,华夏上证50ETF,2019/1/3,2.1871,2.2152,2.1823,2.1929,0.2661
510050.SH,华夏上证50ETF,2019/1/4,2.1803,2.2424,2.1784,2.2405,2.1672
510050.SH,华夏上证50ETF,2019/1/7,2.2502,2.255,2.2298,2.2375,-0.1299
510050.SH,华夏上证50ETF,2019/1/8,2.2375,2.2375,2.2249,2.2308,-0.3034
510050.SH,华夏上证50ETF,2019/1/9,2.2434,2.2822,2.2414,2.255,1.087
510050.SH,华夏上证50ETF,2019/1/10,2.255,2.2696,2.2443,2.2579,0.129
510050.SH,华夏上证50ETF,2019/1/11,2.2608,2.2841,2.2579,2.2763,0.8162
510050.SH,华夏上证50ETF,2019/1/14,2.2715,2.2754,2.254,2.255,-0.9374
510050.SH,华夏上证50ETF,2019/1/15,2.2599,2.3006,2.2579,2.2987,1.9355
510050.SH,华夏上证50ETF,2019/1/16,2.2967,2.3054,2.286,2.3025,0.1688
510050.SH,华夏上证50ETF,2019/1/17,2.3064,2.319,2.2909,2.2938,-0.3791
510050.SH,华夏上证50ETF,2019/1/18,2.3035,2.3413,2.3016,2.3365,1.8605
510050.SH,华夏上证50ETF,2019/1/21,2.3345,2.3636,2.3336,2.351,0.6227
510050.SH,华夏上证50ETF,2019/1/22,2.3501,2.3501,2.318,2.3239,-1.1551
510050.SH,华夏上证50ETF,2019/1/23,2.3171,2.3355,2.3122,2.32,-0.1669
510050.SH,华夏上证50ETF,2019/1/24,2.3229,2.3345,2.3054,2.3307,0.4599
510050.SH,华夏上证50ETF,2019/1/25,2.3394,2.3714,2.3345,2.3598,1.2484
510050.SH,华夏上证50ETF,2019/1/28,2.3733,2.3908,2.3481,2.3568,-0.1233
510050.SH,华夏上证50ETF,2019/1/29,2.353,2.3801,2.3442,2.3743,0.7407
510050.SH,华夏上证50ETF,2019/1/30,2.3617,2.3811,2.3578,2.3636,-0.4493
510050.SH,华夏上证50ETF,2019/1/31,2.3733,2.4034,2.3695,2.3995,1.5183
510050.SH,华夏上证50ETF,2019/2/1,2.415,2.4189,2.3947,2.417,0.7276
510050.SH,华夏上证50ETF,2019/2/11,2.4073,2.4422,2.4005,2.4403,0.9631
510050.SH,华夏上证50ETF,2019/2/12,2.4412,2.4529,2.4306,2.448,0.318
510050.SH,华夏上证50ETF,2019/2/13,2.449,2.5033,2.4432,2.4936,1.8621
510050.SH,华夏上证50ETF,2019/2/14,2.4878,2.5004,2.48,2.4897,-0.1556
510050.SH,华夏上证50ETF,2019/2/15,2.4829,2.4849,2.4296,2.4354,-2.1815
510050.SH,华夏上证50ETF,2019/2/18,2.4529,2.4955,2.4529,2.4936,2.3895
510050.SH,华夏上证50ETF,2019/2/19,2.4975,2.5256,2.48,2.4897,-0.1556
510050.SH,华夏上证50ETF,2019/2/20,2.5033,2.5101,2.4829,2.4994,0.3896
510050.SH,华夏上证50ETF,2019/2/21,2.4975,2.5256,2.481,2.4887,-0.4269
510050.SH,华夏上证50ETF,2019/2/22,2.4849,2.5411,2.4694,2.5392,2.0265
510050.SH,华夏上证50ETF,2019/2/25,2.5654,2.7438,2.5605,2.7312,7.563
510050.SH,华夏上证50ETF,2019/2/26,2.7157,2.7157,2.6352,2.6459,-3.125
510050.SH,华夏上证50ETF,2019/2/27,2.6468,2.6982,2.6255,2.6536,0.2933
510050.SH,华夏上证50ETF,2019/2/28,2.6536,2.675,2.642,2.6536,0
510050.SH,华夏上证50ETF,2019/3/1,2.6672,2.7215,2.6507,2.7176,2.4123
510050.SH,华夏上证50ETF,2019/3/4,2.7361,2.8098,2.7138,2.7303,0.464
510050.SH,华夏上证50ETF,2019/3/5,2.7273,2.737,2.707,2.7283,-0.071
510050.SH,华夏上证50ETF,2019/3/6,2.7273,2.7467,2.6934,2.7351,0.2488
510050.SH,华夏上证50ETF,2019/3/7,2.7264,2.7283,2.673,2.6895,-1.6667
510050.SH,华夏上证50ETF,2019/3/8,2.6439,2.6575,2.5906,2.5945,-3.5341
510050.SH,华夏上证50ETF,2019/3/11,2.5925,2.6197,2.5751,2.609,0.5607
510050.SH,华夏上证50ETF,2019/3/12,2.6333,2.6614,2.6061,2.6197,0.4089
510050.SH,华夏上证50ETF,2019/3/13,2.6313,2.6507,2.6013,2.6245,0.1851
510050.SH,华夏上证50ETF,2019/3/14,2.6197,2.6536,2.6177,2.6284,0.1478
510050.SH,华夏上证50ETF,2019/3/15,2.6352,2.6837,2.6352,2.6575,1.107
510050.SH,华夏上证50ETF,2019/3/18,2.6604,2.7293,2.6517,2.7273,2.6277
510050.SH,华夏上证50ETF,2019/3/19,2.7303,2.7429,2.6992,2.706,-0.7824
510050.SH,华夏上证50ETF,2019/3/20,2.7002,2.7322,2.6866,2.7099,0.1434
510050.SH,华夏上证50ETF,2019/3/21,2.7147,2.7225,2.6973,2.7002,-0.3579
510050.SH,华夏上证50ETF,2019/3/22,2.7002,2.7138,2.6701,2.6934,-0.2514
510050.SH,华夏上证50ETF,2019/3/25,2.6556,2.6672,2.6168,2.6207,-2.7008
510050.SH,华夏上证50ETF,2019/3/26,2.6381,2.642,2.5993,2.611,-0.3701
510050.SH,华夏上证50ETF,2019/3/27,2.6207,2.6507,2.6187,2.641,1.1516
510050.SH,华夏上证50ETF,2019/3/28,2.6313,2.6439,2.61,2.6362,-0.1836
510050.SH,华夏上证50ETF,2019/3/29,2.6449,2.7458,2.6449,2.7341,3.716
510050.SH,华夏上证50ETF,2019/4/1,2.7545,2.8078,2.7545,2.7875,1.951
510050.SH,华夏上证50ETF,2019/4/2,2.7933,2.802,2.7749,2.7855,-0.0696
510050.SH,华夏上证50ETF,2019/4/3,2.771,2.8234,2.7642,2.8137,1.0097
510050.SH,华夏上证50ETF,2019/4/4,2.8243,2.8563,2.8127,2.8505,1.3099
510050.SH,华夏上证50ETF,2019/4/8,2.8709,2.9039,2.8311,2.8544,0.1361
510050.SH,华夏上证50ETF,2019/4/9,2.8583,2.8767,2.8408,2.8602,0.2039
510050.SH,华夏上证50ETF,2019/4/10,2.8515,2.8922,2.8331,2.8748,0.5086
510050.SH,华夏上证50ETF,2019/4/11,2.8728,2.8961,2.8137,2.8243,-1.7544
510050.SH,华夏上证50ETF,2019/4/12,2.8146,2.8311,2.803,2.8185,-0.206
510050.SH,华夏上证50ETF,2019/4/15,2.866,2.8922,2.8166,2.8185,0
510050.SH,华夏上证50ETF,2019/4/16,2.8108,2.9184,2.8049,2.9174,3.51
510050.SH,华夏上证50ETF,2019/4/17,2.9155,2.931,2.8874,2.9068,-0.3657
510050.SH,华夏上证50ETF,2019/4/18,2.9048,2.9116,2.8874,2.8971,-0.3337
510050.SH,华夏上证50ETF,2019/4/19,2.9068,2.9398,2.8806,2.933,1.2387
510050.SH,华夏上证50ETF,2019/4/22,2.9368,2.9427,2.8534,2.8689,-2.1825
510050.SH,华夏上证50ETF,2019/4/23,2.8612,2.901,2.8612,2.8738,0.169
510050.SH,华夏上证50ETF,2019/4/24,2.8816,2.8922,2.8263,2.8689,-0.1687
510050.SH,华夏上证50ETF,2019/4/25,2.8563,2.8689,2.8234,2.8253,-1.5213
510050.SH,华夏上证50ETF,2019/4/26,2.8127,2.8302,2.7894,2.7933,-1.1329
510050.SH,华夏上证50ETF,2019/4/29,2.8011,2.8631,2.8001,2.8331,1.4236
510050.SH,华夏上证50ETF,2019/4/30,2.8321,2.8496,2.8156,2.8399,0.2396
510050.SH,华夏上证50ETF,2019/5/6,2.7545,2.771,2.6691,2.7031,-4.8156
510050.SH,华夏上证50ETF,2019/5/7,2.7157,2.7322,2.6788,2.706,0.1076
510050.SH,华夏上证50ETF,2019/5/8,2.6624,2.6982,2.6536,2.6624,-1.6129
510050.SH,华夏上证50ETF,2019/5/9,2.6507,2.6546,2.5886,2.6051,-2.1494
510050.SH,华夏上证50ETF,2019/5/10,2.6362,2.6992,2.5983,2.6934,3.3879
510050.SH,华夏上证50ETF,2019/5/13,2.6624,2.6672,2.6371,2.643,-1.8725
510050.SH,华夏上证50ETF,2019/5/14,2.6226,2.6633,2.6187,2.6265,-0.6239
510050.SH,华夏上证50ETF,2019/5/15,2.6459,2.6963,2.6439,2.6818,2.1049
510050.SH,华夏上证50ETF,2019/5/16,2.6759,2.6934,2.6682,2.6905,0.3255
510050.SH,华夏上证50ETF,2019/5/17,2.6895,2.6944,2.6333,2.641,-1.8385
510050.SH,华夏上证50ETF,2019/5/20,2.6333,2.6527,2.6013,2.6177,-0.8814
510050.SH,华夏上证50ETF,2019/5/21,2.6197,2.6662,2.6177,2.6401,0.8522
510050.SH,华夏上证50ETF,2019/5/22,2.641,2.6459,2.6158,2.6274,-0.4776
510050.SH,华夏上证50ETF,2019/5/23,2.6177,2.6245,2.5877,2.5964,-1.1812
510050.SH,华夏上证50ETF,2019/5/24,2.6051,2.6333,2.6003,2.61,0.523
510050.SH,华夏上证50ETF,2019/5/27,2.6061,2.643,2.5789,2.6323,0.8547
510050.SH,华夏上证50ETF,2019/5/28,2.6304,2.6682,2.6265,2.6507,0.7001
510050.SH,华夏上证50ETF,2019/5/29,2.6391,2.6915,2.6342,2.6653,0.5488
510050.SH,华夏上证50ETF,2019/5/30,2.6595,2.6633,2.6352,2.6546,-0.4003
510050.SH,华夏上证50ETF,2019/5/31,2.6498,2.6769,2.642,2.6459,-0.3288
510050.SH,华夏上证50ETF,2019/6/3,2.6546,2.6788,2.6401,2.6575,0.4399
510050.SH,华夏上证50ETF,2019/6/4,2.6565,2.6643,2.6313,2.6401,-0.6569
510050.SH,华夏上证50ETF,2019/6/5,2.6575,2.6643,2.6323,2.6362,-0.147
510050.SH,华夏上证50ETF,2019/6/6,2.6381,2.6459,2.6207,2.6226,-0.5151
510050.SH,华夏上证50ETF,2019/6/10,2.6362,2.6653,2.6284,2.6565,1.2944
510050.SH,华夏上证50ETF,2019/6/11,2.6672,2.7322,2.6653,2.7293,2.7382
510050.SH,华夏上证50ETF,2019/6/12,2.7225,2.7244,2.7109,2.7176,-0.4264
510050.SH,华夏上证50ETF,2019/6/13,2.7147,2.7254,2.6934,2.7118,-0.2141
510050.SH,华夏上证50ETF,2019/6/14,2.7157,2.7341,2.7012,2.706,-0.2146
510050.SH,华夏上证50ETF,2019/6/17,2.7041,2.7303,2.7041,2.7147,0.3226
510050.SH,华夏上证50ETF,2019/6/18,2.7167,2.7273,2.705,2.7254,0.393
510050.SH,华夏上证50ETF,2019/6/19,2.7923,2.8059,2.7671,2.77,1.637
510050.SH,华夏上证50ETF,2019/6/20,2.7681,2.8825,2.7681,2.8651,3.4314
510050.SH,华夏上证50ETF,2019/6/21,2.8651,2.8806,2.8544,2.8641,-0.0339
510050.SH,华夏上证50ETF,2019/6/24,2.8641,2.8806,2.8554,2.8699,0.2032
510050.SH,华夏上证50ETF,2019/6/25,2.8689,2.8699,2.8011,2.8311,-1.3518
510050.SH,华夏上证50ETF,2019/6/26,2.8205,2.8389,2.8137,2.8282,-0.1028
510050.SH,华夏上证50ETF,2019/6/27,2.8369,2.8757,2.8369,2.866,1.3374
510050.SH,华夏上证50ETF,2019/6/28,2.8631,2.8641,2.8428,2.8631,-0.1015
510050.SH,华夏上证50ETF,2019/7/1,2.9097,2.9388,2.9048,2.9291,2.3035
510050.SH,华夏上证50ETF,2019/7/2,2.9242,2.9301,2.9145,2.9252,-0.1325
510050.SH,华夏上证50ETF,2019/7/3,2.9165,2.9194,2.8874,2.8971,-0.9615
510050.SH,华夏上证50ETF,2019/7/4,2.8951,2.9077,2.8719,2.8864,-0.3683
510050.SH,华夏上证50ETF,2019/7/5,2.8835,2.9029,2.8757,2.8971,0.3696
510050.SH,华夏上证50ETF,2019/7/8,2.8845,2.8845,2.8156,2.836,-2.1091
510050.SH,华夏上证50ETF,2019/7/9,2.8331,2.8457,2.8166,2.8263,-0.342
510050.SH,华夏上证50ETF,2019/7/10,2.8379,2.8418,2.8137,2.8243,-0.0686
510050.SH,华夏上证50ETF,2019/7/11,2.8379,2.8641,2.8234,2.834,0.3434
510050.SH,华夏上证50ETF,2019/7/12,2.8311,2.8651,2.8292,2.8544,0.7187
510050.SH,华夏上证50ETF,2019/7/15,2.8418,2.8757,2.8011,2.8534,-0.034
510050.SH,华夏上证50ETF,2019/7/16,2.8505,2.8602,2.835,2.8369,-0.5778
510050.SH,华夏上证50ETF,2019/7/17,2.8263,2.8447,2.8175,2.8282,-0.3077
510050.SH,华夏上证50ETF,2019/7/18,2.8205,2.8272,2.8108,2.8175,-0.3772
510050.SH,华夏上证50ETF,2019/7/19,2.8282,2.8592,2.8282,2.8515,1.2048
510050.SH,华夏上证50ETF,2019/7/22,2.8476,2.8602,2.8234,2.834,-0.6122
510050.SH,华夏上证50ETF,2019/7/23,2.836,2.8437,2.8272,2.835,0.0342
510050.SH,华夏上证50ETF,2019/7/24,2.8486,2.8786,2.8486,2.8631,0.9921
510050.SH,华夏上证50ETF,2019/7/25,2.8631,2.8883,2.8592,2.8874,0.8469
510050.SH,华夏上证50ETF,2019/7/26,2.8748,2.899,2.8728,2.8922,0.168
510050.SH,华夏上证50ETF,2019/7/29,2.8893,2.8932,2.8777,2.8883,-0.1341
510050.SH,华夏上证50ETF,2019/7/30,2.8903,2.9116,2.8903,2.898,0.3358
510050.SH,华夏上证50ETF,2019/7/31,2.8883,2.8893,2.8651,2.8709,-0.9371
510050.SH,华夏上证50ETF,2019/8/1,2.8563,2.867,2.836,2.8466,-0.8446
510050.SH,华夏上证50ETF,2019/8/2,2.7904,2.8098,2.7875,2.803,-1.5332
510050.SH,华夏上证50ETF,2019/8/5,2.7865,2.7894,2.7458,2.7497,-1.9031
510050.SH,华夏上证50ETF,2019/8/6,2.7031,2.7293,2.6827,2.7206,-1.0582
510050.SH,华夏上证50ETF,2019/8/7,2.7273,2.7312,2.706,2.707,-0.4991
510050.SH,华夏上证50ETF,2019/8/8,2.7283,2.7497,2.7264,2.7458,1.4332
510050.SH,华夏上证50ETF,2019/8/9,2.7593,2.7623,2.7293,2.7351,-0.3886
510050.SH,华夏上证50ETF,2019/8/12,2.7438,2.7846,2.7429,2.7826,1.7376
510050.SH,华夏上证50ETF,2019/8/13,2.7642,2.772,2.7487,2.7545,-1.0108
510050.SH,华夏上证50ETF,2019/8/14,2.7884,2.7923,2.7623,2.7632,0.3169
510050.SH,华夏上证50ETF,2019/8/15,2.7206,2.7778,2.7167,2.772,0.3159
510050.SH,华夏上证50ETF,2019/8/16,2.7778,2.8049,2.7652,2.7836,0.4199
510050.SH,华夏上证50ETF,2019/8/19,2.802,2.8399,2.7865,2.8389,1.9861
510050.SH,华夏上证50ETF,2019/8/20,2.8321,2.8418,2.8263,2.8331,-0.205
510050.SH,华夏上证50ETF,2019/8/21,2.8311,2.836,2.8253,2.8311,-0.0685
510050.SH,华夏上证50ETF,2019/8/22,2.835,2.8399,2.8195,2.835,0.137
510050.SH,华夏上证50ETF,2019/8/23,2.835,2.8806,2.8321,2.8738,1.3685
510050.SH,华夏上证50ETF,2019/8/26,2.8399,2.8447,2.8175,2.8263,-1.6537
510050.SH,华夏上证50ETF,2019/8/27,2.8408,2.8728,2.8379,2.8457,0.6863
510050.SH,华夏上证50ETF,2019/8/28,2.836,2.8476,2.8205,2.8243,-0.7498
510050.SH,华夏上证50ETF,2019/8/29,2.8243,2.8282,2.7991,2.8137,-0.3777
510050.SH,华夏上证50ETF,2019/8/30,2.835,2.8447,2.8127,2.8282,0.5171
510050.SH,华夏上证50ETF,2019/9/2,2.8263,2.8602,2.8214,2.8515,0.823
510050.SH,华夏上证50ETF,2019/9/3,2.8515,2.8563,2.8379,2.8505,-0.034
510050.SH,华夏上证50ETF,2019/9/4,2.8496,2.8864,2.8486,2.8835,1.1569
510050.SH,华夏上证50ETF,2019/9/5,2.8971,2.9524,2.8971,2.9136,1.0427
510050.SH,华夏上证50ETF,2019/9/6,2.932,2.9475,2.9184,2.9456,1.0985
510050.SH,华夏上证50ETF,2019/9/9,2.9679,2.9727,2.9359,2.9407,-0.1646
510050.SH,华夏上证50ETF,2019/9/10,2.9407,2.9504,2.9204,2.9301,-0.3628
510050.SH,华夏上证50ETF,2019/9/11,2.9398,2.9417,2.9077,2.9165,-0.4634
510050.SH,华夏上证50ETF,2019/9/12,2.9233,2.9611,2.9233,2.9553,1.3302
510050.SH,华夏上证50ETF,2019/9/16,2.9582,2.9621,2.9281,2.9427,-0.4266
510050.SH,华夏上证50ETF,2019/9/17,2.9349,2.9368,2.8864,2.8971,-1.5491
510050.SH,华夏上证50ETF,2019/9/18,2.9039,2.9252,2.9029,2.9126,0.5357
510050.SH,华夏上证50ETF,2019/9/19,2.9204,2.9242,2.899,2.9165,0.1332
510050.SH,华夏上证50ETF,2019/9/20,2.9252,2.9291,2.9165,2.9223,0.1995
510050.SH,华夏上证50ETF,2019/9/23,2.9107,2.9126,2.8796,2.8913,-1.0621
510050.SH,华夏上证50ETF,2019/9/24,2.8932,2.9126,2.8893,2.8971,0.2013
510050.SH,华夏上证50ETF,2019/9/25,2.8893,2.901,2.8806,2.8874,-0.3348
510050.SH,华夏上证50ETF,2019/9/26,2.8971,2.9097,2.8845,2.8883,0.0336
510050.SH,华夏上证50ETF,2019/9/27,2.8874,2.8932,2.8767,2.8883,0
510050.SH,华夏上证50ETF,2019/9/30,2.8854,2.8922,2.8554,2.8563,-1.1081
510050.SH,华夏上证50ETF,2019/10/8,2.8563,2.8961,2.8554,2.8786,0.781
510050.SH,华夏上证50ETF,2019/10/9,2.8689,2.8893,2.8544,2.8816,0.1011
510050.SH,华夏上证50ETF,2019/10/10,2.8816,2.9019,2.8699,2.8971,0.5385
510050.SH,华夏上证50ETF,2019/10/11,2.9087,2.9485,2.9029,2.9407,1.5065
510050.SH,华夏上证50ETF,2019/10/14,2.9601,2.996,2.9533,2.9688,0.9565
510050.SH,华夏上证50ETF,2019/10/15,2.9659,2.9756,2.963,2.9698,0.0327
510050.SH,华夏上证50ETF,2019/10/16,2.9718,3.0009,2.9533,2.9591,-0.3592
510050.SH,华夏上证50ETF,2019/10/17,2.9621,2.9766,2.9562,2.9669,0.2622
510050.SH,华夏上证50ETF,2019/10/18,2.9727,2.9834,2.9184,2.9233,-1.4711
510050.SH,华夏上证50ETF,2019/10/21,2.9184,2.931,2.9097,2.9252,0.0664
510050.SH,华夏上证50ETF,2019/10/22,2.933,2.9378,2.9155,2.9281,0.0995
510050.SH,华夏上证50ETF,2019/10/23,2.9262,2.9349,2.901,2.9097,-0.6293
510050.SH,华夏上证50ETF,2019/10/24,2.9136,2.932,2.9029,2.9174,0.2667
510050.SH,华夏上证50ETF,2019/10/25,2.9136,2.9291,2.8922,2.9233,0.1995
510050.SH,华夏上证50ETF,2019/10/28,2.9271,2.9446,2.9194,2.9368,0.4645
510050.SH,华夏上证50ETF,2019/10/29,2.9388,2.9388,2.9242,2.9252,-0.3963
510050.SH,华夏上证50ETF,2019/10/30,2.9213,2.931,2.9039,2.9087,-0.5637
510050.SH,华夏上证50ETF,2019/10/31,2.9165,2.9213,2.9058,2.9126,0.1334
510050.SH,华夏上证50ETF,2019/11/1,2.9097,2.9611,2.9039,2.9601,1.6317
510050.SH,华夏上证50ETF,2019/11/4,2.965,2.9795,2.964,2.9766,0.557
510050.SH,华夏上证50ETF,2019/11/5,2.9766,3.0232,2.9688,2.9931,0.5539
510050.SH,华夏上证50ETF,2019/11/6,2.9873,2.9989,2.9785,2.9863,-0.2268
510050.SH,华夏上证50ETF,2019/11/7,2.9824,3.0028,2.9766,2.9863,0
510050.SH,华夏上证50ETF,2019/11/8,3.0057,3.0076,2.9669,2.9679,-0.6171
510050.SH,华夏上证50ETF,2019/11/11,2.9543,2.9543,2.9184,2.9223,-1.5359
510050.SH,华夏上证50ETF,2019/11/12,2.9291,2.9339,2.9107,2.9262,0.1328
